surah,ayah,latin_iast,latin_ascii
12,48,erapara āsave sātaṭi kaṭhina vachara; ei sāta vachara yā pūrve sañcaẏa kare rākhave - loke tā khāve; śudhu sāmānya kichu yā tomarā saṃrakṣaṇa karave tā vyatīta.,erapara asave satati kathina vachara; ei sata vachara ya purve sancaya kare rakhave - loke ta khave; sudhu samanya kichu ya tomara samraksana karave ta vyatita.
12,49,"evaṃ erapara āsave eka vachara, sei vachara mānuṣera janya pracura vṛṣṭipāta have evaṃ sei vachara mānuṣa pracura phalera rasa niṃr̤āve.","evam erapara asave eka vachara, sei vachara manusera janya pracura vrstipata have evam sei vachara manusa pracura phalera rasa nimrave."
12,50,vādaśāha valalaḥ tomarā iusuphake āmāra kāche niẏe eso. yakhana dūta tāra kāche upasthita hala takhana se valalaḥ tumi tomāra prabhura kāche phire yāo evaṃ tāke jijñesa karaḥ ye nārīrā tādera hāta keṭe phelechila tādera avasthā ki? āmāra rāvva tādera chalanā samyaka avagata.,vadasaha valalah tomara iusuphake amara kache niye eso. yakhana duta tara kache upasthita hala takhana se valalah tumi tomara prabhura kache phire yao evam take jijnesa karah ye narira tadera hata kete phelechila tadera avastha kiy amara ravva tadera chalana samyaka avagata.
12,51,"vādaśāha nārīderake valalaḥ yakhana tomarā iusupha hate asat kāja kāmanā karechile takhana tomādera ki haẏechila? tārā valalaḥ adbhuta āllāhara māhātmya! āmarā tāra madhye kona doṣa dekhini. āyīyera strī valalaḥ ekṣaṇe satya prakāśa haẏe gela, āmii tāra hate asat kāja kāmanā karechilāma, seto satyavādī.","vadasaha nariderake valalah yakhana tomara iusupha hate asat kaja kamana karechile takhana tomadera ki hayechilay tara valalah adbhuta allahara mahatmya! amara tara madhye kona dosa dekhini. ayiyera stri valalah eksane satya prakasa haye gela, amii tara hate asat kaja kamana karechilama, seto satyavadi."
12,52,"se valalaḥ āmi eṭā valechilāma yāte se jānate pāre ye, tāra anupasthitite āmi tāra prati viśvāsaghātakatā karini evaṃ āllāha viśvāsa ghātakadera ṣar̤ayantra saphala karenanā.","se valalah ami eta valechilama yate se janate pare ye, tara anupasthitite ami tara prati visvasaghatakata karini evam allaha visvasa ghatakadera sarayantra saphala karenana."
12,53,"āmi nijake nirdoṣa mane karinā, mānuṣera mana avaśyai manda karma-pravaṇa. kintu se naẏa yāra prati āmāra rāvva anugraha karena. niścaẏai āmāra rāvva ati kṣamāśīla o daẏālu.","ami nijake nirdosa mane karina, manusera mana avasyai manda karma-pravana. kintu se naya yara prati amara ravva anugraha karena. niscayai amara ravva ati ksamasila o dayalu."
12,54,"vādaśāha valalaḥ iusuphake āmāra kāche niẏe eso, āmi tāke ekānta sahacara niyukta karava. ataḥpara vādaśāha yakhana tāra sāthe kathā valala takhana rājā valalaḥ āja tumi āmādera kāche maryādāvāna o viśvāsa bhājana hale.","vadasaha valalah iusuphake amara kache niye eso, ami take ekanta sahacara niyukta karava. atahpara vadasaha yakhana tara sathe katha valala takhana raja valalah aja tumi amadera kache maryadavana o visvasa bhajana hale."
12,55,"se valalaḥ āmāke koṣāgārera dāẏitve niẏojita karuna. niścaẏai āmi uttama saṃrakṣaṇakārī, atiśaẏa jñānavāna.","se valalah amake kosagarera dayitve niyojita karuna. niscayai ami uttama samraksanakari, atisaya jnanavana."
12,56,"ebhāve āmi iusuphake sei deśe pratiṣṭhita karalāma. se sei deśe yathā icchā avasthāna karate pārata. āmi yāke icchā tāra prati daẏā kari, āra āmi sat karmaparāẏaṇadera śramaphala vinaṣṭa karinā.","ebhave ami iusuphake sei dese pratisthita karalama. se sei dese yatha iccha avasthana karate parata. ami yake iccha tara prati daya kari, ara ami sat karmaparayanadera sramaphala vinasta karina."
12,57,yārā mu’mina o muttākī tādera parakālera puraskārai uttama.,yara mu’mina o muttaki tadera parakalera puraskarai uttama.
12,58,"iusuphera bhāiẏerā elo evaṃ tāra nikaṭa upasthita hala. se tāderake cinala, kintu tārā tāke cinate pāralanā.","iusuphera bhaiyera elo evam tara nikata upasthita hala. se taderake cinala, kintu tara take cinate paralana."
12,59,"āra se yakhana tādera sāmagrīra vyavasthā kare dila takhana se valalaḥ tomarā āmāra nikaṭa tomādera vaimātreẏa bhāike niẏe eso; tomarā ki dekhachanā ye, āmi māpe pūrṇa mātrāẏa dii? evaṃ āmi uttama meyavāna?","ara se yakhana tadera samagrira vyavastha kare dila takhana se valalah tomara amara nikata tomadera vaimatreya bhaike niye eso; tomara ki dekhachana ye, ami mape purna matraya diiy evam ami uttama meyavanay"
12,60,kintu tomarā yadi tāke āmāra nikaṭa niẏe nā āsa tāhale āmāra nikaṭa tomādera janya kona varādda thākavenā evaṃ tomarā āmāra nikaṭavartī havenā.,kintu tomara yadi take amara nikata niye na asa tahale amara nikata tomadera janya kona varadda thakavena evam tomara amara nikatavarti havena.
12,61,tārā valalaḥ ora viṣaẏe āmarā ora pitāke sammata karāra ceṣṭā karava evaṃ āmarā niścaẏai eṭā karava.,tara valalah ora visaye amara ora pitake sammata karara cesta karava evam amara niscayai eta karava.
12,62,"iusupha tāra bhṛtyaderake valalaḥ tārā ye paṇya mūlya diẏeche tā tādera mālapatrera madhye rekhe dāo, yāte svajanadera kāche pratyāvartanera para tārā vujhate pāre ye, oṭā pratyarpana karā haẏeche, tā hale tārā punarāẏa āsate pāre.","iusupha tara bhrtyaderake valalah tara ye panya mulya diyeche ta tadera malapatrera madhye rekhe dao, yate svajanadera kache pratyavartanera para tara vujhate pare ye, ota pratyarpana kara hayeche, ta hale tara punaraya asate pare."
12,63,"ataḥpara yakhana tārā tādera pitāra nikaṭa phire elo takhana tārā valalaḥ he āmādera pitā! āmādera janya varādda niṣiddha karā haẏeche, sutarāṃ āmādera bhāike āmādera sāthe pāṭhiẏe dina yāte āmarā rasada pete pāri, āmarā avaśyai tāra rakṣaṇāvekṣaṇa karava.","atahpara yakhana tara tadera pitara nikata phire elo takhana tara valalah he amadera pita! amadera janya varadda nisiddha kara hayeche, sutaram amadera bhaike amadera sathe pathiye dina yate amara rasada pete pari, amara avasyai tara raksanaveksana karava."
12,64,"se valalaḥ āmi ki tomāderake ora samvandhe seirūpa viśvāsa karava, yerūpa viśvāsa pūrve tomāderake karechilāma ora bhāiẏera vyāpāre? āllāhai rakṣaṇāvekṣaṇe śreṣṭha evaṃ tini śreṣṭhatama daẏālu.","se valalah ami ki tomaderake ora samvandhe seirupa visvasa karava, yerupa visvasa purve tomaderake karechilama ora bhaiyera vyaparey allahai raksanaveksane srestha evam tini sresthatama dayalu."
12,65,"yakhana tārā tādera mālapatra khulala takhana tārā dekhate pela, tādera paṇyamūlya tāderake pratyarpana karā haẏeche. tārā valalaḥ he āmādera pitā! āmarā āra ki pratyāśā karate pāri? eṭā āmādera pradatta paṇyamūlya, āmāderake pratyarpana karā haẏeche; punarāẏa āmarā āmādera parivāravargake khādyasāmagrī ene diva evaṃ āmarā āmādera bhāiẏera rakṣaṇāvekṣaṇa karava evaṃ āmarā atirikta āra eka uṭa vojhāi paṇya ānava, yā enechi tā parimāṇe alpa.","yakhana tara tadera malapatra khulala takhana tara dekhate pela, tadera panyamulya taderake pratyarpana kara hayeche. tara valalah he amadera pita! amara ara ki pratyasa karate pariy eta amadera pradatta panyamulya, amaderake pratyarpana kara hayeche; punaraya amara amadera parivaravargake khadyasamagri ene diva evam amara amadera bhaiyera raksanaveksana karava evam amara atirikta ara eka uta vojhai panya anava, ya enechi ta parimane alpa."
12,66,"pitā valalaḥ āmi oke kakhanao tomādera sāthe pāṭhāvanā yatakṣaṇa nā tomarā āllāhara nāme aṅgīkāra kara ye, tomarā tāke āmāra nikaṭa niẏe āsavei, avaśya yadi tomarā ekānta asahāẏa haẏe nā par̤a. ataḥpara yakhana tārā tāra nikaṭa pratijñā karala takhana se valalaḥ āmarā ye viṣaẏe kathā valachi, āllāha tāra vidhāẏaka.","pita valalah ami oke kakhanao tomadera sathe pathavana yataksana na tomara allahara name angikara kara ye, tomara take amara nikata niye asavei, avasya yadi tomara ekanta asahaya haye na para. atahpara yakhana tara tara nikata pratijna karala takhana se valalah amara ye visaye katha valachi, allaha tara vidhayaka."
12,67,"se valalaḥ he āmāra putragaṇa! tomarā eka darayā diẏe praveśa karanā, bhinna bhinna darayā diẏe praveśa karave, āllāhara vidhānera viruddhe āmi tomādera janya kichui karate pārinā. vidhāna āllāharai; āmi tā~rai upara nirbhara kari evaṃ yārā nirbhara karate cāẏa tārā tā~rai (āllāharai) upara nirbhara karuka.","se valalah he amara putragana! tomara eka daraya diye pravesa karana, bhinna bhinna daraya diye pravesa karave, allahara vidhanera viruddhe ami tomadera janya kichui karate parina. vidhana allaharai; ami ta~rai upara nirbhara kari evam yara nirbhara karate caya tara ta~rai (allaharai) upara nirbhara karuka."
12,68,"yakhana tārā, tādera pitā tāderake yebhāve ādeśa karechila sebhāvei praveśa karala, takhana āllāhara vidhānera viruddhe oṭā tādera kona kāje elonā; iẏākūva śudhu tāra manera ekaṭi abhiprāẏa pūrṇa karechila evaṃ se avaśyai jñānī chila. kāraṇa āmi tāke śikṣā diẏechilāma, kintu adhikāṃśa mānuṣa eṭā avagata naẏa.","yakhana tara, tadera pita taderake yebhave adesa karechila sebhavei pravesa karala, takhana allahara vidhanera viruddhe ota tadera kona kaje elona; iyakuva sudhu tara manera ekati abhipraya purna karechila evam se avasyai jnani chila. karana ami take siksa diyechilama, kintu adhikamsa manusa eta avagata naya."
12,69,tārā yakhana iusuphera sāmane hāyira hala takhana iusupha tāra (sahodara) bhāike nijera kāche rākhala evaṃ valalaḥ āmii tomāra (sahodara) bhāi. sutarāṃ tārā yā karata sejanya duḥkha karanā.,tara yakhana iusuphera samane hayira hala takhana iusupha tara (sahodara) bhaike nijera kache rakhala evam valalah amii tomara (sahodara) bhai. sutaram tara ya karata sejanya duhkha karana.
12,70,"ataḥpara se yakhana tādera sāmagrīra vyavasthā kare dila takhana se tāra (sahodara) bhāiẏera mālapatrera madhye pānapātra rekhe dila, ataḥpara eka ghoṣaka uccaiḥsvare valalaḥ he yātrīdala! tomarā niścaẏai cora.","atahpara se yakhana tadera samagrira vyavastha kare dila takhana se tara (sahodara) bhaiyera malapatrera madhye panapatra rekhe dila, atahpara eka ghosaka uccaihsvare valalah he yatridala! tomara niscayai cora."
12,71,tārā tādera dike phire tākāla evaṃ valalaḥ tomarā ki hāriẏecha?,tara tadera dike phire takala evam valalah tomara ki hariyechay
12,72,tārā valalaḥ āmarā rājāra pānapātra hāriẏechi; ye oṭā ene dive se eka uṭa vojhāi māla pāve evaṃ āmi ora yāmīna.,tara valalah amara rajara panapatra hariyechi; ye ota ene dive se eka uta vojhai mala pave evam ami ora yamina.
12,73,"tārā valalaḥ āllāhara śapatha! tomarāto jāna ye, āmarā ei deśe duskṛti karate āsini evaṃ āmarā corao nai.","tara valalah allahara sapatha! tomarato jana ye, amara ei dese duskrti karate asini evam amara corao nai."
12,74,tārā valalaḥ yadi tomarā mithyāvādī hao tāhale tāra śāsti ki?,tara valalah yadi tomara mithyavadi hao tahale tara sasti kiy
12,75,"tārā valalaḥ era śāsti ei ye, yāra mālapatrera madhye pātraṭi pāoẏā yāve, se’i tāra vinimaẏa, ebhāve āmarā sīmālaṃghanakārīdera śāsti diẏe thāki.","tara valalah era sasti ei ye, yara malapatrera madhye patrati paoya yave, se’i tara vinimaya, ebhave amara simalamghanakaridera sasti diye thaki."
12,76,"ataḥpara se tāra (sahodara) bhāiẏera mālapatra tallāśira pūrve tādera māla-patra tallāśi karate lāgala, pare tāra sahodarera māla-patrera madhya hate pātraṭi vera karala. ebhāve āmi iusuphera janya kauśala karechilāma, rājāra āine tāra sahodarake se āṭaka karate pāratanā, āllāha icchā nā karale. āmi yāke icchā maryādāẏa unnīta kari, pratyeka jñānavāna vyaktira upara āchena sarvajñānī.","atahpara se tara (sahodara) bhaiyera malapatra tallasira purve tadera mala-patra tallasi karate lagala, pare tara sahodarera mala-patrera madhya hate patrati vera karala. ebhave ami iusuphera janya kausala karechilama, rajara aine tara sahodarake se ataka karate paratana, allaha iccha na karale. ami yake iccha maryadaya unnita kari, pratyeka jnanavana vyaktira upara achena sarvajnani."
12,77,"tārā valalaḥ se yadi curi kare thāke tāra (sahodara) bhāioto itopūrve curi karechila, ete iusupha prakṛta vyāpāra nijera mane gopana rākhala evaṃ tādera kāche prakāśa karalanā. se mane mane valalaḥ tomādera avasthāto hīnatara evaṃ tomarā yā valacha se samvandhe āllāha saviśeṣa avagata.","tara valalah se yadi curi kare thake tara (sahodara) bhaioto itopurve curi karechila, ete iusupha prakrta vyapara nijera mane gopana rakhala evam tadera kache prakasa karalana. se mane mane valalah tomadera avasthato hinatara evam tomara ya valacha se samvandhe allaha savisesa avagata."
12,78,"tārā valalaḥ he āyīya! era pitā āchena atiśaẏa vṛddha, sutarāṃ era sthale āpani āmādera ekajanake rākhuna! āmarāto āpanāke dekhachi mahānubhava vyaktidera ekajana.","tara valalah he ayiya! era pita achena atisaya vrddha, sutaram era sthale apani amadera ekajanake rakhuna! amarato apanake dekhachi mahanubhava vyaktidera ekajana."
12,79,"se valalaḥ yāra nikaṭa āmarā āmādera māla peẏechi, tāke chār̤ā anyake rākhāra aparādha hate āmarā āllāhara kāche āśraẏa prārthanā karachi. erūpa karale āmarā avaśyai sīmālaṃghanakārī hava.","se valalah yara nikata amara amadera mala peyechi, take chara anyake rakhara aparadha hate amara allahara kache asraya prarthana karachi. erupa karale amara avasyai simalamghanakari hava."
12,80,"yakhana tārā tāra nikaṭa hate sampūrṇa nirāśa hala takhana tārā nirjane giẏe parāmarśa karate lāgala, odera madhye ye chila vaẏojyeṣṭha se valalaḥ tomarā ki jānanā ye, tomādera pitā tomādera nikaṭa hate āllāhara nāme aṅgīkāra niẏechena evaṃ pūrveo tomarā iusuphera vyāpāre kraṭi karechile; sutarāṃ āmi kichutei ei deśa tyāga karavanā yatakṣaṇa nā āmāra pitā āmāke anumati dena athavā āllāha āmāra janya kona vyavasthā karena evaṃ tinii vicārakadera madhye śreṣṭha.","yakhana tara tara nikata hate sampurna nirasa hala takhana tara nirjane giye paramarsa karate lagala, odera madhye ye chila vayojyestha se valalah tomara ki janana ye, tomadera pita tomadera nikata hate allahara name angikara niyechena evam purveo tomara iusuphera vyapare krati karechile; sutaram ami kichutei ei desa tyaga karavana yataksana na amara pita amake anumati dena athava allaha amara janya kona vyavastha karena evam tinii vicarakadera madhye srestha."
12,81,"tomarā tomādera pitāra nikaṭa phire yāo evaṃ valaḥ he āmādera pitā! āpanāra putra curi kareche evaṃ āmarā yā jāni tārai pratyakṣa vivaraṇa dilāma, adṛśyera vyāpāre āmarā avahita chilāmanā.","tomara tomadera pitara nikata phire yao evam valah he amadera pita! apanara putra curi kareche evam amara ya jani tarai pratyaksa vivarana dilama, adrsyera vyapare amara avahita chilamana."
12,82,"ye janapade āmarā chilāma ora adhivāsīderake jijñesa karuna evaṃ ye yātrīdalera sāthe āmarā esechi tāderakeo, āmarā avaśyai satyavādī.","ye janapade amara chilama ora adhivasiderake jijnesa karuna evam ye yatridalera sathe amara esechi taderakeo, amara avasyai satyavadi."
12,83,"iẏākūva valalaḥ nā, tomādera mana tomādera janya ekaṭi kāhinī sājiẏe diẏeche; sutarāṃ pūrṇa dhairyai śreẏa; haẏato āllāha oderake eka sāthe āmāra kāche ene divena, tini sarvajña, prajñāmaẏa.","iyakuva valalah na, tomadera mana tomadera janya ekati kahini sajiye diyeche; sutaram purna dhairyai sreya; hayato allaha oderake eka sathe amara kache ene divena, tini sarvajna, prajnamaya."
12,84,se odera dika theke mukha phiriẏe nila evaṃ valalaḥ āphasosa iusuphera janya. śoke tāra cakṣudvaẏa sādā haẏe giẏechila evaṃ se chila asahanīẏa manastāpe kliṣṭa.,se odera dika theke mukha phiriye nila evam valalah aphasosa iusuphera janya. soke tara caksudvaya sada haye giyechila evam se chila asahaniya manastape klista.
