surah,ayah,latin_iast,latin_ascii
2,62,"niścaẏa yārā īmāna eneche evaṃ iẏāhūdī, khrisṭāna evaṃ sāveīna sampradāẏa (edera madhye) yārā āllāhara prati o kiẏāmatera prati viśvāsa rākhe evaṃ bhāla kāja kare, tādera janya tādera ravera nikaṭa puraskāra raẏeche, tādera kona prakāra bhaẏa nei evaṃ tārā cintitao have nā.","niscaya yara imana eneche evam iyahudi, khristana evam saveina sampradaya (edera madhye) yara allahara prati o kiyamatera prati visvasa rakhe evam bhala kaja kare, tadera janya tadera ravera nikata puraskara rayeche, tadera kona prakara bhaya nei evam tara cintitao have na."
2,63,"āra (smaraṇa kara he vānī isarāīla) yakhana āmi tomādera theke dṛr̤ha aṅgīkāra grahaṇa karechilāma evaṃ tura parvata tomādera opara tule dharechilāma ye, āmi tomāderake yā diẏechi (kitāva) tā dṛr̤hatāra sāthe dhāraṇa kara evaṃ ete yā āche tā smaraṇa kara yāte tomarā muttākī hate pāra.","ara (smarana kara he vani isaraila) yakhana ami tomadera theke drrha angikara grahana karechilama evam tura parvata tomadera opara tule dharechilama ye, ami tomaderake ya diyechi (kitava) ta drrhatara sathe dharana kara evam ete ya ache ta smarana kara yate tomara muttaki hate para."
2,64,"erapara punarāẏa tomarā mukha phiriẏe nile, ataeva yadi tomādera prati āllāhara anugraha evaṃ tā~ra karuṇā nā thākato, tave avaśya tomarā kṣatigrasta hate.","erapara punaraya tomara mukha phiriye nile, ataeva yadi tomadera prati allahara anugraha evam ta~ra karuna na thakato, tave avasya tomara ksatigrasta hate."
2,65,"avaśyai tomarā avagata ācha ye, tomādera madhye yārā śanivārera sīmā laṃghana karechila, āmi tāderake valechilāma ye, tomarā ghṛṇita vānara haẏe yāo.","avasyai tomara avagata acha ye, tomadera madhye yara sanivarera sima lamghana karechila, ami taderake valechilama ye, tomara ghrnita vanara haye yao."
2,66,sutarāṃ āmi eṭā tādera samasāmaẏika o tādera paravartīdera janya śikṣā evaṃ muttākvīdera janya upadeśasvarūpa karechilāma.,sutaram ami eta tadera samasamayika o tadera paravartidera janya siksa evam muttakvidera janya upadesasvarupa karechilama.
2,67,"āra (smaraṇa kara he vānī isarāīla) yakhana mūsā nija sampradāẏake valalena: niścaẏa āllāha tomāderake ādeśa karechena tomarā ekaṭi gābhī ‘yaveha’kara, tārā valechila tumi ki āmādera sāthe upahāsa karacha? tini valechilena, āmi āllāhara nikaṭa āśraẏa prārthanā karachi yena āmi mūrkhadera antargata nā hai.","ara (smarana kara he vani isaraila) yakhana musa nija sampradayake valalena: niscaya allaha tomaderake adesa karechena tomara ekati gabhi ‘yaveha’kara, tara valechila tumi ki amadera sathe upahasa karachay tini valechilena, ami allahara nikata asraya prarthana karachi yena ami murkhadera antargata na hai."
2,68,"tārā valala: tumi āmādera janya tomāra pratipālakera nikaṭa prārthanā kara ye, tini āmāderake yena seṭā kī kī guṇa viśiṣṭa haoẏā darakāra tā vale dena, tini valalena: tini (āllāha) valechena ye, niścaẏa sei gābhī vṛddha naẏa evaṃ śāvakao naẏa e duẏera madhyavartī, ataeva tomarā yerūpa ādiṣṭa haẏecha tā kare phela.","tara valala: tumi amadera janya tomara pratipalakera nikata prarthana kara ye, tini amaderake yena seta ki ki guna visista haoya darakara ta vale dena, tini valalena: tini (allaha) valechena ye, niscaya sei gabhi vrddha naya evam savakao naya e duyera madhyavarti, ataeva tomara yerupa adista hayecha ta kare phela."
2,69,"tārā valalaḥ tumi āmādera janya tomāra ravera nikaṭa prārthanā kara ye, tini yena ora varṇa kirūpa tā āmāderake vale dena; tini valalenaḥ āllāha valechena, seṭā have haluda varṇera gābhī, tāra raṃ gār̤ha ujjvala yā darśakagaṇake ānanda dāna kare.","tara valalah tumi amadera janya tomara ravera nikata prarthana kara ye, tini yena ora varna kirupa ta amaderake vale dena; tini valalenah allaha valechena, seta have haluda varnera gabhi, tara ram garha ujjvala ya darsakaganake ananda dana kare."
2,70,"tārā valala: tumi āmādera janya tomāra pratipālakera nikaṭa prārthanā kara ye, tini yena oṭā kirūpa tā āmādera janya varṇanā karena, kenanā āmādera nikaṭa sakala garui ekai dharaṇera āra āllāha icchā karale āmarā supathagāmī hava.","tara valala: tumi amadera janya tomara pratipalakera nikata prarthana kara ye, tini yena ota kirupa ta amadera janya varnana karena, kenana amadera nikata sakala garui ekai dharanera ara allaha iccha karale amara supathagami hava."
2,71,"tini (mūsā) valalena: niścaẏa tini valechena ye, avaśyai se garu susthakāẏa, niṣkalaṃka, oṭā karma vā bhū-karṣaṇera janya lāgāno haẏani evaṃ kṣete pāni secaneo niyukta haẏani, tārā valechila, ekṣaṇe tumi satya prakāśa karecha, ataḥpara tārā oṭā yaveh karala yadio tādera janya seṭā prāẏa asambhava chila.","tini (musa) valalena: niscaya tini valechena ye, avasyai se garu susthakaya, niskalamka, ota karma va bhu-karsanera janya lagano hayani evam ksete pani secaneo niyukta hayani, tara valechila, eksane tumi satya prakasa karecha, atahpara tara ota yaveh karala yadio tadera janya seta praya asambhava chila."
2,72,evaṃ (tomarā smaraṇa kara) yakhana tomarā eka vyaktike hatyā karāra para tadviṣaẏe virodha karechile evaṃ tomarā yā gopana karechile āllāha tāra prakāśakārī.,evam (tomara smarana kara) yakhana tomara eka vyaktike hatya karara para tadvisaye virodha karechile evam tomara ya gopana karechile allaha tara prakasakari.
2,73,"tatpara āmi valechilāma, ora (gābhīra) kichu aṃśa dvārā tāke (mṛtake) āghāta kara. erūpe āllāha mṛtake jīvita karena evaṃ svīẏa nidarśanasamūha pradarśana karena yāte tomarā hṛdaẏaṅgama kara.","tatpara ami valechilama, ora (gabhira) kichu amsa dvara take (mrtake) aghata kara. erupe allaha mrtake jivita karena evam sviya nidarsanasamuha pradarsana karena yate tomara hrdayangama kara."
2,74,anantara erapara tomādera hṛdaẏa prastarera nyāẏa kaṭhina varaṃ tadapekṣā kaṭhinatara hala evaṃ niścaẏai prastara hateo prasravaṇa nirgata haẏa evaṃ niścaẏai segulora madhye kona konaṭi nirgata haẏa evaṃ niścaẏai aigulora madhye konaṭi āllāhara bhaẏe patita haẏa evaṃ tomarā yā karacha tatprati āllāha amanoyogī nana.,anantara erapara tomadera hrdaya prastarera nyaya kathina varam tadapeksa kathinatara hala evam niscayai prastara hateo prasravana nirgata haya evam niscayai segulora madhye kona konati nirgata haya evam niscayai aigulora madhye konati allahara bhaye patita haya evam tomara ya karacha tatprati allaha amanoyogi nana.
2,75,"tomarā ki āśā kara ye, tomādera kathāẏa tārā īmāna ānave? athaca tādera ekadala loka gata haẏeche yārā āllāhara kālāma śunata, ataḥpara tāke vujhāra para vikṛta karata, athaca tārā jānato.","tomara ki asa kara ye, tomadera kathaya tara imana anavey athaca tadera ekadala loka gata hayeche yara allahara kalama sunata, atahpara take vujhara para vikrta karata, athaca tara janato."
2,76,"āra yakhana tārā mu’minadera sāthe milita haẏa takhana vale, āmarā īmāna enechi. āra yakhana tādera keu (iẏāhūdīdera) kārao nikaṭa ekākī haẏa, takhana tārā vale, tomarā ki tāderake emana kathā vale dāo yā āllāha (tāorāte muhāmmāda samparke) tomādera nikaṭa prakāśa karechena? era dvārā tārā tomāderake tomādera pratipālakera sammukhe tarke parājita karave. tomarā ki vujha nā?","ara yakhana tara mu’minadera sathe milita haya takhana vale, amara imana enechi. ara yakhana tadera keu (iyahudidera) karao nikata ekaki haya, takhana tara vale, tomara ki taderake emana katha vale dao ya allaha (taorate muhammada samparke) tomadera nikata prakasa karechenay era dvara tara tomaderake tomadera pratipalakera sammukhe tarke parajita karave. tomara ki vujha nay"
2,77,"tārā ki jāne nā ye, tārā yā gopana rākhe evaṃ yā prakāśa kare āllāha savai jānena?","tara ki jane na ye, tara ya gopana rakhe evam ya prakasa kare allaha savai janenay"
2,78,"evaṃ tādera madhye aneka aśikṣita loka āche, yādera mithyā o khārāpa dhāraṇā chār̤ā kitāvera kona jñāna nei evaṃ tārā śudhu kalpanāsamūha racanā kare thāke.","evam tadera madhye aneka asiksita loka ache, yadera mithya o kharapa dharana chara kitavera kona jnana nei evam tara sudhu kalpanasamuha racana kare thake."
2,79,"tādera janya abhiśampāta! yārā svahaste pustaka racanā kare evaṃ pārthiva tuccha svārthera janya vale ye, eṭā āllāhara nikaṭa hate samāgata. tādera hasta yā lipivaddha kareche tajjanye tādera prati ākṣepa evaṃ tārā yā upārjana karache tajjanyeo!","tadera janya abhisampata! yara svahaste pustaka racana kare evam parthiva tuccha svarthera janya vale ye, eta allahara nikata hate samagata. tadera hasta ya lipivaddha kareche tajjanye tadera prati aksepa evam tara ya uparjana karache tajjanyeo!"
2,80,"evaṃ tārā vale, nirdhārita dinasamūha vyatīta (jāhānnāmera) agni kakhano āmāderake sparśa karave nā, tumi vala- tomarā ki āllāhara nikaṭa hate aṅgīkāra niẏecha, phale āllāha kakhanai svīẏa aṅgīkārera anyathā karavena nā? athavā āllāha samvandhe yā jāna nā tomarā tāi valacha?","evam tara vale, nirdharita dinasamuha vyatita (jahannamera) agni kakhano amaderake sparsa karave na, tumi vala- tomara ki allahara nikata hate angikara niyecha, phale allaha kakhanai sviya angikarera anyatha karavena nay athava allaha samvandhe ya jana na tomara tai valachay"
2,81,"hyā~, ye vyakti pāpa arjana kareche evaṃ svīẏa pāpera dvārā pariveṣṭita haẏeche, vastutaḥ tārāi jāhānnāmera adhivāsī, tathāẏa tārā sadā avasthāna karave.","hya~, ye vyakti papa arjana kareche evam sviya papera dvara parivestita hayeche, vastutah tarai jahannamera adhivasi, tathaya tara sada avasthana karave."
2,82,"evaṃ yārā viśvāsa sthāpana kareche o satkarma kareche tārāi jānnātavāsī, tanmadhye tārā cirakāla avasthāna karave.","evam yara visvasa sthapana kareche o satkarma kareche tarai jannatavasi, tanmadhye tara cirakala avasthana karave."
2,83,"āra (smaraṇa kara) yakhana āmi vānī isarāīla hate aṅgīkāra niẏechilāma ye, tomarā āllāha vyatīta āra kāro ivādata karave nā. pitā-mātāra saṅge sadvyavahāra karave o ātmīẏadera, anāthadera o misakinadera saṅgeo (sadvyavahāra karave), āra tomarā mānuṣera sāthe uttamabhāve kathā valave evaṃ sālāta pratiṣṭhā karave o yākāta pradāna karave; tatpara tomādera madhya hate alpa saṃkhyaka vyatīta tomarā sakalei vimukha haẏechile yehetu tomarā agrāhyakārī chile.","ara (smarana kara) yakhana ami vani isaraila hate angikara niyechilama ye, tomara allaha vyatita ara karo ivadata karave na. pita-matara sange sadvyavahara karave o atmiyadera, anathadera o misakinadera sangeo (sadvyavahara karave), ara tomara manusera sathe uttamabhave katha valave evam salata pratistha karave o yakata pradana karave; tatpara tomadera madhya hate alpa samkhyaka vyatita tomara sakalei vimukha hayechile yehetu tomara agrahyakari chile."
2,84,"evaṃ āmi yakhana tomādera aṅgīkāra grahaṇa karachilāma ye, paraspara raktapāta karave nā evaṃ svīẏa vāsasthāna hate āpana vyaktiderake vahiskṛta karave nā; tārapara tomarā svīkṛti diẏechile evaṃ tomarāi ora sākṣī chile.","evam ami yakhana tomadera angikara grahana karachilama ye, paraspara raktapata karave na evam sviya vasasthana hate apana vyaktiderake vahiskrta karave na; tarapara tomara svikrti diyechile evam tomarai ora saksi chile."
2,85,"anantara tomarāi sei loka yārā (paraspara) tomādera naphassamūhake hatyā karacha evaṃ tomarā tomādera madhya hate eka dalake tādera gṛha hate vahiṣkāra karache, tādera prati śatra“tāvaśataḥ asat uddeśye parasparera viruddhe sāhāyya karacha evaṃ tārā vandī haẏe tomādera nikaṭa āsale tomarā tāderake vinimaẏa pradāna kara; athaca tāderake vahiṣkāra karā tomādera janya avaidha; tave ki tomarā granthera (tāorātera) kiẏadāṃśa viśvāsa kara o kiẏadāṃśa aviśvāsa kara? ataeva tomādera madhye yārā erūpa kare tādera pārthiva jīvane lāñchanā o avamānanā vyatīta kichui nei evaṃ kiẏāmata divase tārā kaṭhora śāstira dike nikṣipta have evaṃ tomarā yā karacha āllāha tadviṣaẏe gāphela nana.","anantara tomarai sei loka yara (paraspara) tomadera naphassamuhake hatya karacha evam tomara tomadera madhya hate eka dalake tadera grha hate vahiskara karache, tadera prati satra“tavasatah asat uddesye parasparera viruddhe sahayya karacha evam tara vandi haye tomadera nikata asale tomara taderake vinimaya pradana kara; athaca taderake vahiskara kara tomadera janya avaidha; tave ki tomara granthera (taoratera) kiyadamsa visvasa kara o kiyadamsa avisvasa karay ataeva tomadera madhye yara erupa kare tadera parthiva jivane lanchana o avamanana vyatita kichui nei evam kiyamata divase tara kathora sastira dike niksipta have evam tomara ya karacha allaha tadvisaye gaphela nana."
2,86,erāi parakālera vinimaẏe pārthiva jīvana kraẏa kareche; ataeva tādera daṇḍa laghu have nā o tārā sāhāyya prāpta have nā.,erai parakalera vinimaye parthiva jivana kraya kareche; ataeva tadera danda laghu have na o tara sahayya prapta have na.
2,87,"evaṃ avaśyai āmi mūsāke kitāva pradāna karechi o tārapara kramānvaẏe rāsūlagaṇake preraṇa karechi; evaṃ āmi mariẏama putra īsāke nidarśanasamūha pradāna karechi evaṃ jivarīla dvārā tāke śaktiśālī karechi. kintu pare yakhana tomādera nikaṭa kona rāsūla tomādera pravṛtti yā icchā karata nā tā niẏe upasthita hala, takhana tomarā ahaṃkāra karale; avaśeṣe ekadalake mithyāvādī valale evaṃ ekadalake hatyā karale.","evam avasyai ami musake kitava pradana karechi o tarapara kramanvaye rasulaganake prerana karechi; evam ami mariyama putra isake nidarsanasamuha pradana karechi evam jivarila dvara take saktisali karechi. kintu pare yakhana tomadera nikata kona rasula tomadera pravrtti ya iccha karata na ta niye upasthita hala, takhana tomara ahamkara karale; avasese ekadalake mithyavadi valale evam ekadalake hatya karale."
2,88,"evaṃ tārā vale ye, āmādera hṛdaẏa ācchādita. varaṃ tādera aviśvāsera kāraṇe āllāha tāderake abhisampāta karechena yehetu tārā ati alpai viśvāsa kare.","evam tara vale ye, amadera hrdaya acchadita. varam tadera avisvasera karane allaha taderake abhisampata karechena yehetu tara ati alpai visvasa kare."
2,89,"evaṃ yakhana āllāhara pakṣa hate tādera nikaṭa yā āche tāra satyāẏanakārī grantha upasthita hala yadio pūrve kāphiradera viruddhe tārā era sāhāyye vijaẏa prārthanā karata. ataḥpara yakhana tādera nikaṭa sei paricita kitāva āsala, takhana tārā tāke asvīkāra kare vasala. sutarāṃ erūpa kāphiradera opara āllāhara lā‘nata varṣita hoka.","evam yakhana allahara paksa hate tadera nikata ya ache tara satyayanakari grantha upasthita hala yadio purve kaphiradera viruddhe tara era sahayye vijaya prarthana karata. atahpara yakhana tadera nikata sei paricita kitava asala, takhana tara take asvikara kare vasala. sutaram erupa kaphiradera opara allahara la‘nata varsita hoka."
2,90,"tā katai nā nikṛṣṭa yāra vinimaẏe tārā nijedera ātmāke vikri karache, yehetu āllāha tā~ra vāndādera madhye yāra prati icchā svīẏa anugraha avataraṇa karena. śudhu e kāraṇe āllāha yā avatīrṇa karechena, tārā vidrohavaśataḥ tā aviśvāsa karache, ataḥpara tārā kṣobhera upara kṣobhe patita haẏeche evaṃ kāphiradera janya raẏeche avamānanākara śāsti.","ta katai na nikrsta yara vinimaye tara nijedera atmake vikri karache, yehetu allaha ta~ra vandadera madhye yara prati iccha sviya anugraha avatarana karena. sudhu e karane allaha ya avatirna karechena, tara vidrohavasatah ta avisvasa karache, atahpara tara ksobhera upara ksobhe patita hayeche evam kaphiradera janya rayeche avamananakara sasti."
