surah,ayah,latin_iast,latin_ascii
24,51,"muminaderake yakhana āllāha o tā~ra rāsūlera prati e marme āhavāna karā haẏa ye, tini tādera madhye vicāra, mīmāṃsā karavena, tādera kathā to ei haẏa ye, takhana tārā vale: ‘āmarā śunalāma o ānugatya karalāma.’ āra tārāi saphalakāma.","muminaderake yakhana allaha o ta~ra rasulera prati e marme ahavana kara haya ye, tini tadera madhye vicara, mimamsa karavena, tadera katha to ei haya ye, takhana tara vale: ‘amara sunalama o anugatya karalama.’ ara tarai saphalakama."
24,52,"āra ye keu āllāha o tā~ra rāsūlera ānugatya kare, āllāhake bhaẏa kare evaṃ tā~ra tākaoẏā avalamvana kare, tārāi kṛtakārya.","ara ye keu allaha o ta~ra rasulera anugatya kare, allahake bhaya kare evam ta~ra takaoya avalamvana kare, tarai krtakarya."
24,53,"āra tārā tādera sudṛr̤ha śapathera mādhyame āllāhara nāme kasama kare vale ye, ‘tumi yadi tādera ādeśa kara tave tārā vera havei. tumi vala, ‘tomarā kasama karo nā. [tomādera] ānugatya to jānāi āche. tomarā yā kichu kara, niścaẏa āllāha se viṣaẏe saviśeṣa avahita’.","ara tara tadera sudrrha sapathera madhyame allahara name kasama kare vale ye, ‘tumi yadi tadera adesa kara tave tara vera havei. tumi vala, ‘tomara kasama karo na. [tomadera] anugatya to janai ache. tomara ya kichu kara, niscaya allaha se visaye savisesa avahita’."
24,54,"vala, ‘tomarā āllāhara ānugatya kara evaṃ rāsūlera ānugatya kara.’ tārapara yadi tomarā mukha phiriẏe nāo, tave se śudhu tāra upara arpita dāẏitvera janya dāẏī evaṃ tomādera upara arpita dāẏitvera janya tomarāi dāẏī. āra yadi tomarā tāra ānugatya kara tave tomarā hidāẏātaprāpta have. āra rāsūlera dāẏitva śudhu spaṣṭabhāve pau~che deẏā.","vala, ‘tomara allahara anugatya kara evam rasulera anugatya kara.’ tarapara yadi tomara mukha phiriye nao, tave se sudhu tara upara arpita dayitvera janya dayi evam tomadera upara arpita dayitvera janya tomarai dayi. ara yadi tomara tara anugatya kara tave tomara hidayataprapta have. ara rasulera dayitva sudhu spastabhave pau~che deya."
24,55,"tomādera madhye yārā īmāna āne evaṃ satkarma kare āllāha tāderake e marme oẏādā diẏechena ye, tini niścitabhāve tāderake yamīnera pratinidhitva pradāna karavena, yemana tini pratinidhitva pradāna karechilena tādera pūrvavartīderake evaṃ tini avaśyai tādera janya śaktiśālī o supratiṣṭhita karavena tādera dīnake, yā tini tādera janya pachanda karechena evaṃ tini tādera bhaẏa-bhīti śānti-nirāpattāẏa parivartita kare devena. tārā āmārai ivādāta karave, āmāra sāthe kona kichuke śarīka karave nā. āra erapara yārā kupharī karave tārāi phāsika.","tomadera madhye yara imana ane evam satkarma kare allaha taderake e marme oyada diyechena ye, tini niscitabhave taderake yaminera pratinidhitva pradana karavena, yemana tini pratinidhitva pradana karechilena tadera purvavartiderake evam tini avasyai tadera janya saktisali o supratisthita karavena tadera dinake, ya tini tadera janya pachanda karechena evam tini tadera bhaya-bhiti santi-nirapattaya parivartita kare devena. tara amarai ivadata karave, amara sathe kona kichuke sarika karave na. ara erapara yara kuphari karave tarai phasika."
24,56,"āra tomarā sālāta kāẏema kara, yākāta dāo evaṃ rāsūlera ānugatya kara, yāte tomarā rahamataprāpta hate pāra.","ara tomara salata kayema kara, yakata dao evam rasulera anugatya kara, yate tomara rahamataprapta hate para."
24,57,tumi kāphiraderake yamīne apāragakārī mane karo nā; tādera āśraẏasthala āguna. āra katai nā nikṛṣṭa ei pratyāvartanasthala!,tumi kaphiraderake yamine aparagakari mane karo na; tadera asrayasthala aguna. ara katai na nikrsta ei pratyavartanasthala!
24,58,"he muminagaṇa, tomādera ḍānahāta yāra mālika haẏeche evaṃ tomādera madhye yārā prāptavaẏaska haẏani tārā yena avaśyai tina samaẏe anumati grahaṇa kare. phajarera sālātera pūrve, dupure yakhana tomarā tomādera pośāka khule rākha, evaṃ ‘iśāra sālātera para; ei tinaṭi tomādera [gopanīẏatāra] samaẏa. ei tina samaẏera para tomādera evaṃ tādera kona doṣa nei. tomādera eke anyera kāche yātāẏāta karatei haẏa. ebhāve āllāha tomādera uddeśye tā~ra āẏātasamūha varṇanā karena. āllāha mahājñānī, prajñāmaẏa.","he muminagana, tomadera danahata yara malika hayeche evam tomadera madhye yara praptavayaska hayani tara yena avasyai tina samaye anumati grahana kare. phajarera salatera purve, dupure yakhana tomara tomadera posaka khule rakha, evam ‘isara salatera para; ei tinati tomadera [gopaniyatara] samaya. ei tina samayera para tomadera evam tadera kona dosa nei. tomadera eke anyera kache yatayata karatei haya. ebhave allaha tomadera uddesye ta~ra ayatasamuha varnana karena. allaha mahajnani, prajnamaya."
24,59,"āra tomādera santāna-santati yakhana prāptavaẏaska haẏa, takhana tārāo yena anumati cāẏa yemanibhāve tādera agrajarā anumati cāita. ebhāve āllāha tomādera janya tā~ra āẏātasamūha varṇanā karena. āra āllāha mahājñānī, prajñāmaẏa.","ara tomadera santana-santati yakhana praptavayaska haya, takhana tarao yena anumati caya yemanibhave tadera agrajara anumati caita. ebhave allaha tomadera janya ta~ra ayatasamuha varnana karena. ara allaha mahajnani, prajnamaya."
24,60,"āra vṛddhā nārīrā, yārā viẏera pratyāśā kare nā, tādera janya kona doṣa nei, yadi tārā tādera saundarya pradarśana nā kare tādera kichu pośāka khule rākhe evaṃ e theke virata thākāi tādera janya uttama. āra āllāha sarvaśrotā, mahājñānī.","ara vrddha narira, yara viyera pratyasa kare na, tadera janya kona dosa nei, yadi tara tadera saundarya pradarsana na kare tadera kichu posaka khule rakhe evam e theke virata thakai tadera janya uttama. ara allaha sarvasrota, mahajnani."
24,61,"andhera janya kona doṣa nei, paṅgura janya kona doṣa nei, rogākrāntera janya kona doṣa nei evaṃ tomādera nijadera janyao kona doṣa nei ye tomarā khāve tomādera nijadera ghare, athavā tomādera pitādera ghare, athavā tomādera māẏedera ghare, athavā tomādera bhāidera ghare, athavā tomādera vonadera ghare, athavā tomādera cācādera ghare, athavā tomādera phuphudera ghare, athavā tomādera māmādera ghare, athavā tomādera khālādera ghare, athavā sesava ghare yāra cāvi tomādera adhikāre raẏeche, athavā tomādera vandhudera ghare. tomarā ekatre khāo athavā ālādā ālādā khāo tāte konao doṣa nei. tave tomarā yakhana kona ghare praveśa karave takhana tomarā nijadera upara sālāma karave, āllāhara pakṣa theke varakatapūrṇa o pavitra abhivādanasvarūpa. ebhāve āllāha tomādera uddeśye tā~ra āẏātasamūha varṇanā karena yāte tomarā vujhate pāra.","andhera janya kona dosa nei, pangura janya kona dosa nei, rogakrantera janya kona dosa nei evam tomadera nijadera janyao kona dosa nei ye tomara khave tomadera nijadera ghare, athava tomadera pitadera ghare, athava tomadera mayedera ghare, athava tomadera bhaidera ghare, athava tomadera vonadera ghare, athava tomadera cacadera ghare, athava tomadera phuphudera ghare, athava tomadera mamadera ghare, athava tomadera khaladera ghare, athava sesava ghare yara cavi tomadera adhikare rayeche, athava tomadera vandhudera ghare. tomara ekatre khao athava alada alada khao tate konao dosa nei. tave tomara yakhana kona ghare pravesa karave takhana tomara nijadera upara salama karave, allahara paksa theke varakatapurna o pavitra abhivadanasvarupa. ebhave allaha tomadera uddesye ta~ra ayatasamuha varnana karena yate tomara vujhate para."
24,62,mumina śudhu tārāi yārā āllāha o tā~ra rāsūlera opara īmāna āne evaṃ tā~ra sāthe kona samaṣṭigata kāje thākale anumati nā niẏe cale yāẏa nā. niścaẏa tomāra kāche yārā anumati cāẏa tārāi kevala āllāha o tā~ra rāsūlera upara īmāna āne; sutarāṃ kona praẏojane tārā tomāra kāche vāire yāoẏāra anumati cāile tādera madhye tomāra yāke icchā tumi anumati deve evaṃ tādera janya āllāhara kāche kṣamā prārthanā kara. niścaẏa āllāha parama kṣamāśīla o parama daẏālu.,mumina sudhu tarai yara allaha o ta~ra rasulera opara imana ane evam ta~ra sathe kona samastigata kaje thakale anumati na niye cale yaya na. niscaya tomara kache yara anumati caya tarai kevala allaha o ta~ra rasulera upara imana ane; sutaram kona prayojane tara tomara kache vaire yaoyara anumati caile tadera madhye tomara yake iccha tumi anumati deve evam tadera janya allahara kache ksama prarthana kara. niscaya allaha parama ksamasila o parama dayalu.
24,63,tomarā parasparake yebhāve ḍāko rāsūlake sebhāve ḍeko nā; tomādera madhye yārā cupisāre sare par̤e āllāha avaśyai tāderake jānena. ataeva yārā tā~ra nirdeśera viruddhācaraṇa kare tārā yena tādera opara viparyaẏa neme āsā athavā yantraṇādāẏaka āyāva pau~chāra bhaẏa kare.,tomara parasparake yebhave dako rasulake sebhave deko na; tomadera madhye yara cupisare sare pare allaha avasyai taderake janena. ataeva yara ta~ra nirdesera viruddhacarana kare tara yena tadera opara viparyaya neme asa athava yantranadayaka ayava pau~chara bhaya kare.
24,64,"sāvadhāna, āsamānasamūha o yamīne yā kichu āche tā āllāharai; tomarā ye avasthāẏa ācha tā tini avaśyai jānena evaṃ yedina tāderake tā~ra kāche phiriẏe neẏā have sedina tārā yā karata tini tāderake tā jāniẏe devena. āllāha sava kichu samparke samyaka jñāta.","savadhana, asamanasamuha o yamine ya kichu ache ta allaharai; tomara ye avasthaya acha ta tini avasyai janena evam yedina taderake ta~ra kache phiriye neya have sedina tara ya karata tini taderake ta janiye devena. allaha sava kichu samparke samyaka jnata."
25,1,tini varakatamaẏa yini tā~ra vāndāra upara phurakāna nāyila karechena yena se jagatavāsīra janya satarkakārī hate pāre.,tini varakatamaya yini ta~ra vandara upara phurakana nayila karechena yena se jagatavasira janya satarkakari hate pare.
25,2,yāra adhikāre raẏeche āsamāna o yamīnera mālikānā; āra tini kona santāna grahaṇa karenani evaṃ sārvabhaumatve tā~ra kona śarīka nei. tini sava kichu sṛṣṭi karechena. ataḥpara tā nipuṇabhāve nirūpaṇa karechena.,yara adhikare rayeche asamana o yaminera malikana; ara tini kona santana grahana karenani evam sarvabhaumatve ta~ra kona sarika nei. tini sava kichu srsti karechena. atahpara ta nipunabhave nirupana karechena.
25,3,"āra tārā āllāha chār̤ā aneka ilāha grahaṇa kareche, yārā kichui sṛṣṭi karate pāre nā, varaṃ tāderakei sṛṣṭi karā haẏeche; tārā nijadera kona kalyāṇa o akalyāṇa karāra kṣamatā rākhe nā evaṃ mṛtyu, jīvana o punarutthāna karateo sakṣama haẏa nā.","ara tara allaha chara aneka ilaha grahana kareche, yara kichui srsti karate pare na, varam taderakei srsti kara hayeche; tara nijadera kona kalyana o akalyana karara ksamata rakhe na evam mrtyu, jivana o punarutthana karateo saksama haya na."
25,4,kāphirarā vale ‘eṭi to jaghanya mithyā yā se raṭanā kareche āra anya eka dala tāke sāhāyya kareche.’ ebhāve tārā yulama o mithyā niẏe eseche.,kaphirara vale ‘eti to jaghanya mithya ya se ratana kareche ara anya eka dala take sahayya kareche.’ ebhave tara yulama o mithya niye eseche.
25,5,"tārā vale, ‘eṭi prācīnakālera upakathā yā se likhiẏe niẏeche; egulo sakāla-sandhyāẏa tāra kāche pāṭha karā haẏa.","tara vale, ‘eti pracinakalera upakatha ya se likhiye niyeche; egulo sakala-sandhyaya tara kache patha kara haya."
25,6,"vala, ‘yini āsamāna o yamīnera rahasya jānena tini eṭi nāyila karechena; niścaẏa tini atīva kṣamāśīla, parama daẏālu.’","vala, ‘yini asamana o yaminera rahasya janena tini eti nayila karechena; niscaya tini ativa ksamasila, parama dayalu.’"
25,7,"āra tārā vale, ‘e rāsūlera kī hala, se āhāra kare evaṃ hāṭe-vājāre calāpherā kare; tāra kāche ekajana phereśatā pāṭhāno hala nā kena, ye tā~ra sāthe satarkakārī hata’?","ara tara vale, ‘e rasulera ki hala, se ahara kare evam hate-vajare calaphera kare; tara kache ekajana pheresata pathano hala na kena, ye ta~ra sathe satarkakari hata’y"
25,8,"athavā tāke dhanabhānḍāra ḍhele deẏā haẏa nā kena athavā tāra janya ekaṭi vāgāna haẏa nā kena yā theke se khete pāre?’ yālimarā vale, ‘tomarā śudhu eka yādugrasta lokera anusaraṇa karacha’.","athava take dhanabhandara dhele deya haya na kena athava tara janya ekati vagana haya na kena ya theke se khete parey’ yalimara vale, ‘tomara sudhu eka yadugrasta lokera anusarana karacha’."
25,9,"dekha, tomāra janya tārā kemana upamā peśa kare; phale tārā pathabhraṣṭa haẏeche, sutarāṃ tārā kona patha pete sakṣama haẏa nā.","dekha, tomara janya tara kemana upama pesa kare; phale tara pathabhrasta hayeche, sutaram tara kona patha pete saksama haya na."
25,10,"tini varakatamaẏa, yini icchā karale tomāra janya kare dite pārena tāra ceẏe uttama vastta aneka vāgāna, yāra pādadeśe nadīsamūha pravāhita haẏa evaṃ tini tomāke prāsādasamūha dite pārena.","tini varakatamaya, yini iccha karale tomara janya kare dite parena tara ceye uttama vastta aneka vagana, yara padadese nadisamuha pravahita haya evam tini tomake prasadasamuha dite parena."
25,11,varaṃ tārā kiẏāmatake asvīkāra kareche āra kiẏāmatake ye asvīkāra kare tāra janya āmi prastuta rekhechi jvalanta āguna.,varam tara kiyamatake asvikara kareche ara kiyamatake ye asvikara kare tara janya ami prastuta rekhechi jvalanta aguna.
25,12,dūra hate āguna yakhana tāderake dekhave takhana tārā tāra kruddha garjana o pracanḍa citkāra śunate pāve.,dura hate aguna yakhana taderake dekhave takhana tara tara kruddha garjana o pracanda citkara sunate pave.
25,13,"āra yakhana tāderake galāẏa hāta pe~ciẏe jāhānnāmera saṃkīrṇa sthāne nikṣepa karā have, sekhāne tārā nijadera dhvaṃsa āhavāna karave.","ara yakhana taderake galaya hata pe~ciye jahannamera samkirna sthane niksepa kara have, sekhane tara nijadera dhvamsa ahavana karave."
25,14,‘ekavāra dhvaṃsake ḍeko nā; varaṃ anekavāra dhvaṃsake ḍāko.’,‘ekavara dhvamsake deko na; varam anekavara dhvamsake dako.’
25,15,"vala, ‘seṭā uttama nā sthāẏī jānnāta, muttākīderake yāra oẏādā deẏā haẏeche, tā have tādera puraskāra o pratāvartanasthala.","vala, ‘seta uttama na sthayi jannata, muttakiderake yara oyada deya hayeche, ta have tadera puraskara o pratavartanasthala."
25,16,"sekhāne tārā yā cāive tā-i tādera janya thākave sthāẏībhāve; eṭi tomāra ravera oẏādā,","sekhane tara ya caive ta-i tadera janya thakave sthayibhave; eti tomara ravera oyada,"
25,17,"āra sedina tāderake evaṃ āllāha chār̤ā yā kichura upāsanā tārā karata savāike tini ekatra karavena, tārapara valavena, ‘tomarā ki āmāra ei vāndāderake pathabhraṣṭa karecha’ nā tārā nijerāi pathabhraṣṭa haẏeche?’","ara sedina taderake evam allaha chara ya kichura upasana tara karata savaike tini ekatra karavena, tarapara valavena, ‘tomara ki amara ei vandaderake pathabhrasta karecha’ na tara nijerai pathabhrasta hayechey’"
25,18,"tārā valave, ‘āpani pavitra mahāna! āpani chār̤ā anya kāuke abhibhāvaka hiseve grahaṇa karā āmādera ucita naẏa, varaṃ āpani tāderake o tādera pitṛpuruṣaderake bhogasambhāra diẏechena, avaśeṣe āpanāra smaraṇake tārā bhule giẏechila evaṃ dhvaṃsaprāpta kaome pariṇata haẏechila.’","tara valave, ‘apani pavitra mahana! apani chara anya kauke abhibhavaka hiseve grahana kara amadera ucita naya, varam apani taderake o tadera pitrpurusaderake bhogasambhara diyechena, avasese apanara smaranake tara bhule giyechila evam dhvamsaprapta kaome parinata hayechila.’"
25,19,ataḥpara tomarā yā vala tārā tā mithyā valeche. ataeva tomarā āyāva pherāte pārave nā evaṃ kona sāhāyyao karate pārave nā. āra tomādera madhye ye yulama karave tāke āmi mahāāyāva āsvādana karāva.’,atahpara tomara ya vala tara ta mithya valeche. ataeva tomara ayava pherate parave na evam kona sahayyao karate parave na. ara tomadera madhye ye yulama karave take ami mahaayava asvadana karava.’
